4171
4076
4176
4615
4505
107
4856
4974
5109
4463
1045
4605
516
2119
4715
4814
5012
4637
4557
4394
4092
2239
5234
4268
190
4258
4043
4601
4419
4757
314
4022
5202
2363
2304
409
4388
4756
123
1379
4820
4917
4941
77
4613
4887
4415
4549
588
443
4960
4206
449
4621
4474
4299
915
4501
4399
4095
86
783
1117
4599
4785
4547
834
4719
4949
5028
4009
2125
5219
4377
4079
5187
4077
4458
47
4805
4226
4952
5023
4955
5289
5106
4876
4198
4936
2379
51
839
4143
488
14
4100
4447
4729
5280
1304
2247
1423
1352
1419
2240
5237
1292
4097
459
686
4185
5204
5019
4556
4386
5265
5290
4868
1246
83
4392
5279
232
4842
1398
729
4548
4303
442
4210
1334
5252
5169
474
4438
266
292
880
43
4513
5282
855
5272
602
326
4420
4920
4032
1250
4986
118
4499
4360
1059
685
978
4150
4980
2164
4678
4962
604
4636
4279
4919
690
4714
4672
2238
1321
352
544
4668
5253
4506
739
2171
5228
4510
520
213
672
692
4515
403
4134
5120
4777
4852
4028
417
892
619
726
4427
792
2378
4531
4410
4256
4909
722
2010
2390
611
534
1106
5271
4205
997
429
361
293
4997
4545
723
1052
1354
4807
95
4543
4571
4585
5242
779
4346
4311
5185
478
941
926
1330
5287
4746
5261
4500
5135
29
1082
5026
4464
1002
4739
4793
4858
4208
40
102
4468
2201
4127
4202
4476
4674
2336
547
4024
2087
751
416
4251
4862
4989
5157
5251
4093
4845
578
431
4871
5147
316
1044
5123
484
2055
746
4084
543
4686
4918
4080
5213
479
341
4081
1168
33
4477
4538
2190
4218
4568
748
4223
5090
5125
19
1148
4736
1073
2324
4453
4562
4197
4449
2167
2398
4186
4894
2099
559
4133
1140
256
5141
4029
5296
310
103
4007
5014
166
5083
1046
525
4131
2155
577
1090
5130
4595
223
173
4036
31
4379
2332
94
446
4976
5027
4310
441
4629
4281
4120
4067
957
5110
2392
4462
5278
950
1016
4925
2234
4138
45
4987
4
545
2284
4382
4520
4288
135
2002
2036
4035
231
5150
4121
4835
4899
4586
1294
625
866
1098
2133
2405
4128
4229
4214
5095
607
5275
4580
852
149
961
1269
1306
4445
4990
2042
5016
608
5269
1265
5178
2068
112
4680
754
565
4867
518
2194
4282
5176
4384
457
4625
1224
4105
1144
4879
4971
5096
5113
5283
1418
5127
4187
321
4910
861
172
273
4170
981
2315
4071
843
5059
908
336
4745
1210
4177
1285
2389
4750
4958
5
4010
4896
4514
904
89
4539
312
227
724
4584
1120
535
4566
4589
4343
4552
5248
1033
4853
4590
390
56
4692
4635
376
4270
4350
4722
1126
5121
2233
649
294
299
994
2373
4365
5000
4796
5079
5243
2106
4402
4784
159
5102
1051
4220
295
1041
445
2130
5207
5193
906
4050
4082
4718
2191
23
4721
4104
731
1116
1318
240
221
4217
4542
4094
691
5017
2058
5165
4300
257
356
91
4443
816
4406
5177
972
422
4795
5148
1081
4376
4467
5004
300
4352
4857
4395
5227
2052
2216
2381
4465
4122
4764
1077
4363
2199
286
872
511
4911
5087
243
2394
1187
84
1351
4874
4340
4417
4641
4742
4893
4653
1371
1341
4243
4225
4982
821
4152
1293
2396
4369
42
362
606
4241
4434
4485
401
472
492
4502
222
5194
4269
5266
4489
814
4577
5209
4582
1394
1088
4898
5236
4262
800
720
2180
4521
5067
2153
4005
4292
4817
5159
4164
2093
4277
4646
4903
127
913
2185
4921
106
5063
130
4429
2357
5006
5230
5263
4194
613
4723
1253
818
5198
621
5235
5138
4012
4039
4512
5203
2249
5214
671
4366
2274
4174
4254
5160
394
4483
454
4215
505
120
5005
4189
5029
327
677
923
4211
4712
4302
2248
2100
4780
4905
4272
851
1262
2060
4906
501
2063
4607
5091
4624
1030
4020
912
637
1083
4287
4339
4403
1200
4456
4594
4832
598
1010
4503
2307
4770
1185
2148
4546
4623
61
4654
10
5195
4371
470
4172
4959
5013
4404
2374
331
514
4280
35
260
1097
5258
4353
4676
372
2142
2403
2213
4393
4313
531
4679
59
4252
97
4405
4001
4324
4320
680
4943
4188
4728
4744
210
5153
4426
4604
4293
4966
4421
4381
4494
4357
5078
424
126
4922
4526
5082
4612
4559
638
423
4003
4660
4348
2193
984
4115
4337
4806
5292
2018
2210
2407
4042
4244
4159
4250
4291
5037
3
533
5218
4688
1402
4430
5054
4196
214
886
1393
4063
4086
4089
4139
1414
4271
4583
4813
4713
5075
5124
5129
8
2308
4301
4708
41
4237
1337
4195
4885
4276
374
1206
4984
2074
4823
1315
4891
4424
2183
4096
4312
2151
4192
2208
288
101
1013
1169
410
4332
4938
2077
4657
2168
4015
4711
5210
5295
4889
2116
4167
5031
139
467
668
38
177
194
307
1380
4102
5112
2027
4169
4730
567
4058
1281
2072
4553
4782
5231
4517
1079
4391
5047
4496
4849
1171
634
4904
4877
4014
219
1421
2196
626
4075
921
4469
2263
4455
4335
4643
1043
93
803
4390
627
579
658
2073
4260
4507
4964
